S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
1,1,6.2,0.85,787.64,913.72,0.63,0,1,0.63,-1
3,0,9.44,-1.31,462.5,394.84,0.15,1,1,0.94,-1
1,1,4.6,1.74,1132.28,714.62,0.34,0,1,0.34,1
0,0,10.58,-0.22,457.96,908.7,0.95,1,1,0.14,-1
3,3,9.72,2.23,492.73,840.2,0.1,0,3,0.1,1
0,0,12.58,-0.78,889.07,779.64,0.82,1,1,0.09,-1
2,3,8.34,2.98,787.28,849.82,0.73,0,2,0.73,-1
2,1,16.09,1.25,32.44,55.73,0.3,0,2,0.3,1
0,1,14.18,0.03,223.48,382.43,0.12,0,0,0.12,1
3,1,16.38,-2.21,229.33,739.86,0.35,1,2,0.13,1
0,3,1.98,0.73,1170.64,48.22,0.49,1,2,0.7,-1
0,3,2.6,-3.34,233.05,1095.74,0.01,0,0,0.01,1
1,2,15.26,-0.0,967.39,697.8,0.44,0,1,0.44,-1
3,0,9.34,-3.39,137.64,205.82,0.99,0,3,0.99,-1
1,0,13.37,-3.6,493.56,804.59,0.58,0,1,0.58,-1
2,1,14.43,0.16,571.3,363.2,0.43,1,2,0.75,-1
2,0,2.9,-4.43,732.26,39.55,0.03,0,2,0.03,1
1,3,7.35,-4.98,576.83,37.24,0.06,0,1,0.06,1
1,0,17.53,2.67,257.74,743.31,0.93,0,1,0.93,1
1,0,8.86,2.9,227.85,1168.85,0.96,1,2,0.26,1
3,0,13.02,2.42,358.68,915.14,0.42,1,1,0.34,-1
2,3,12.68,-4.35,995.49,193.82,0.01,0,2,0.01,1
3,1,7.12,-2.1,896.31,48.91,0.45,0,3,0.45,-1
2,3,2.06,1.33,387.85,768.45,0.76,0,2,0.76,-1
1,0,4.92,1.29,364.28,465.19,0.98,1,0,0.37,-1
2,0,6.47,-1.22,612.82,1116.51,0.9,1,1,0.71,-1
0,3,13.24,-4.54,632.04,363.39,0.82,0,0,0.82,-1
0,2,15.81,-0.82,1170.22,723.9,0.59,1,2,0.42,-1
1,1,13.39,0.39,792.3,323.2,0.99,1,1,0.79,-1
0,1,9.27,-2.97,572.28,311.35,0.22,0,0,0.22,1
0,3,4.78,-3.44,25.52,569.86,0.38,0,0,0.38,-1
2,3,14.31,2.95,199.25,870.71,0.03,0,2,0.03,1
0,1,6.56,-0.57,64.77,536.93,0.13,1,2,0.02,1
1,1,12.81,-1.6,97.5,363.5,0.26,0,1,0.26,1
1,3,3.97,-1.93,1019.33,244.02,0.91,1,2,0.16,1
3,2,3.32,-2.18,424.36,581.02,0.95,0,3,0.95,-1
2,1,12.02,0.99,1182.81,898.4,0.41,0,2,0.41,-1
1,3,0.21,-2.46,1100.12,738.43,0.97,0,1,0.97,-1
1,0,14.81,2.55,710.73,386.82,0.35,1,2,0.12,1
2,2,6.92,2.36,323.19,495.25,0.28,1,0,0.49,1
0,0,0.23,1.19,938.8,859.42,0.04,0,0,0.04,1
2,3,16.24,1.96,901.71,960.04,0.56,0,2,0.56,-1
1,1,10.05,-2.12,922.3,454.75,0.6,0,1,0.6,-1
3,0,14.53,-0.5,1145.46,152.19,0.14,1,2,0.86,1
1,3,5.39,-3.03,70.01,93.39,0.66,0,1,0.66,-1
3,3,1.28,-1.49,375.65,663.55,0.05,1,2,0.9,-1
3,2,16.22,-2.63,610.49,97.37,0.56,0,3,0.56,-1
3,2,9.85,-0.5,22.3,59.21,0.1,1,2,0.25,1
0,0,7.44,-0.75,544.74,926.84,0.59,0,0,0.59,-1
2,1,10.63,-1.54,51.94,776.66,0.86,0,2,0.86,-1
0,1,3.09,0.67,1084.83,1013.08,0.92,1,2,0.63,-1
0,1,12.12,-2.1,318.47,1170.6,0.81,0,0,0.81,-1
2,3,6.33,-3.1,342.76,623.09,0.35,1,2,0.51,-1
1,2,16.95,1.07,1033.89,1180.08,0.43,0,1,0.43,1
0,3,14.7,1.59,95.1,993.7,0.99,0,0,0.99,-1
2,0,13.72,2.32,920.2,916.84,0.28,1,2,0.47,1
1,3,5.5,-2.62,38.28,66.5,0.48,1,1,0.83,-1
2,0,14.25,-0.75,516.01,936.31,0.62,0,2,0.62,-1
2,2,0.53,-1.96,847.52,1047.64,0.55,0,2,0.55,-1
1,1,7.15,-3.55,179.32,642.95,0.4,1,1,0.44,-1
1,2,12.75,-3.32,639.6,561.7,0.61,0,1,0.61,-1
3,0,17.05,0.74,947.9,150.25,0.3,0,3,0.3,1
0,2,11.09,0.32,551.42,332.29,0.4,0,0,0.4,-1
1,3,7.54,1.73,60.88,1125.16,0.64,1,1,0.12,-1
3,2,10.34,-4.81,804.98,947.67,0.61,0,3,0.61,-1
0,1,11.43,-1.39,886.09,478.88,0.08,1,1,0.48,-1
3,0,0.26,1.95,147.48,1194.44,0.89,1,0,0.82,-1
3,3,11.31,-4.59,270.93,315.07,0.92,0,3,0.92,-1
1,3,17.09,-1.56,971.73,287.51,0.42,1,2,0.6,-1
3,3,6.43,1.08,1068.22,513.67,0.03,0,3,0.03,1
1,3,5.58,-2.76,763.98,130.62,0.98,1,2,0.8,-1
1,0,13.73,0.79,580.88,587.84,0.62,0,1,0.62,-1
3,1,3.18,-1.3,165.63,126.62,0.85,1,0,0.14,-1
3,3,11.63,-2.93,74.18,749.9,0.15,1,2,0.9,-1
2,0,15.35,1.16,743.55,717.53,0.53,0,2,0.53,-1
2,0,15.16,-3.77,268.43,400.43,0.22,0,2,0.22,1
2,1,17.72,1.18,37.21,609.83,0.35,1,2,0.36,1
1,0,4.48,-5.0,181.59,132.28,0.05,0,1,0.05,1
0,3,1.58,-2.07,747.81,853.68,0.66,1,1,0.02,-1
3,1,11.63,2.92,195.16,1065.48,0.56,0,3,0.56,1
0,2,5.39,-3.22,246.88,517.63,0.29,1,1,0.45,-1
1,0,1.27,1.17,160.42,691.99,0.22,0,1,0.22,1
1,2,7.36,2.93,758.56,149.22,0.93,0,1,0.93,-1
3,2,17.64,-0.12,519.86,280.47,0.86,1,0,0.21,1
2,1,13.89,-2.82,853.24,1086.68,0.51,1,1,0.41,-1
3,2,8.36,1.59,272.69,304.43,0.31,1,2,0.84,-1
3,1,6.06,1.44,433.41,294.17,0.09,1,1,0.78,-1
0,1,7.03,1.21,286.42,129.33,0.38,1,2,0.51,-1
0,1,13.59,1.91,31.48,469.59,0.23,1,1,0.86,-1
0,0,7.93,-3.39,628.21,179.37,0.34,1,2,0.39,-1
1,0,17.92,-4.58,210.37,907.55,0.92,1,0,0.36,-1
1,3,0.73,2.64,1113.33,718.46,0.19,1,0,0.35,1
3,0,10.36,-4.82,240.01,904.78,0.26,0,3,0.26,1
0,3,16.95,-3.73,1067.55,1138.86,0.99,1,0,0.25,1
3,2,15.07,2.41,667.45,286.23,0.89,1,0,0.43,-1
3,3,11.51,1.05,614.4,807.59,0.49,1,1,0.39,-1
1,2,5.45,-3.49,455.23,1144.84,0.24,1,2,0.15,1
2,3,13.0,-2.44,1116.96,301.92,0.78,0,2,0.78,-1
2,1,6.24,1.29,66.31,66.93,0.84,1,0,0.33,-1
3,3,5.27,-1.04,212.05,203.52,0.51,1,0,0.19,-1
3,2,8.97,-0.17,866.75,502.82,0.17,1,0,0.44,-1
0,2,2.42,-0.14,1017.13,37.11,0.77,0,0,0.77,-1
1,1,15.46,-2.36,919.14,742.14,0.47,1,0,0.29,-1
1,1,10.72,-4.39,931.42,112.91,0.1,1,1,0.5,-1
2,3,3.6,-0.65,954.13,1078.54,0.13,1,0,0.49,-1
1,0,8.37,-4.26,1184.22,366.55,0.26,0,1,0.26,1
3,0,8.96,-1.57,135.3,123.0,0.86,0,3,0.86,-1
3,3,1.05,-0.97,538.16,533.21,0.74,1,2,0.76,-1
1,0,5.28,0.03,313.43,690.73,0.91,1,0,0.27,-1
1,2,6.43,1.75,341.24,808.82,0.22,1,2,0.92,-1
1,1,12.38,-2.09,351.79,1162.27,0.33,1,1,0.2,1
1,1,17.95,-0.94,407.5,630.14,0.16,0,1,0.16,1
1,3,17.65,-0.08,590.64,302.66,0.91,0,1,0.91,-1
0,0,7.03,0.5,1059.25,1193.28,0.25,0,0,0.25,1
3,0,9.6,1.14,53.26,826.99,0.66,1,0,0.22,-1
2,0,5.71,-2.21,648.05,1152.1,0.09,1,1,0.4,-1
0,0,8.29,2.61,1059.21,403.21,0.73,1,1,0.15,1
2,2,7.99,-0.09,1058.05,469.37,0.38,0,2,0.38,1
3,2,9.31,1.14,1062.13,1172.98,0.62,0,3,0.62,1
0,2,10.63,-4.6,784.81,872.97,0.89,1,1,0.13,-1
2,1,13.1,-2.61,499.41,398.53,0.13,0,2,0.13,1
0,1,7.66,-4.07,946.34,63.33,0.81,0,0,0.81,-1
0,1,8.96,0.29,233.87,38.04,0.1,1,2,1.0,-1
0,1,5.71,-3.91,170.26,89.13,0.54,1,0,0.54,-1
0,1,13.41,2.89,639.21,1005.0,0.19,1,0,0.58,1
2,0,16.76,2.0,148.42,83.33,0.88,1,2,0.83,-1
2,1,0.48,-2.89,1183.05,638.09,0.87,0,2,0.87,-1
3,3,6.07,-4.63,1171.63,63.87,0.03,1,1,0.56,1
1,2,2.22,-2.0,1052.14,976.65,0.28,1,0,0.52,1
0,3,12.24,-2.63,1103.59,705.71,0.13,1,0,0.79,1
3,0,11.8,1.69,1094.67,32.82,0.48,0,3,0.48,-1
2,1,9.39,-3.84,636.67,1006.63,0.64,1,1,0.56,-1
0,1,3.24,-4.75,529.5,75.11,0.12,1,0,0.78,-1
0,0,7.67,-1.13,1102.41,503.39,0.6,0,0,0.6,-1
2,3,12.13,-1.51,748.97,1138.21,0.49,0,2,0.49,-1
2,1,1.96,2.97,271.55,281.48,0.43,1,2,0.53,-1
1,3,15.12,1.8,974.14,1074.89,0.91,0,1,0.91,-1
0,0,9.35,0.67,1183.39,351.99,0.43,1,0,0.77,-1
2,3,8.31,-0.24,793.67,1186.47,0.26,1,2,0.25,1
3,2,14.53,2.15,1097.46,770.24,0.74,1,0,0.77,1
1,1,16.53,-4.81,811.15,292.88,0.47,0,1,0.47,-1
3,3,0.8,0.41,517.07,230.86,0.27,0,3,0.27,1
3,2,8.01,-0.33,565.95,568.27,0.35,1,1,0.78,-1
3,1,0.63,1.81,768.84,152.25,0.53,0,3,0.53,-1
1,2,5.61,-2.68,30.18,1070.45,0.57,1,0,0.85,-1
1,1,5.31,1.33,939.38,954.96,0.69,0,1,0.69,-1
2,2,10.46,-4.81,75.22,455.14,0.89,0,2,0.89,-1
0,1,5.76,-1.32,1147.14,312.23,0.94,0,0,0.94,-1
2,1,6.39,-0.21,1026.28,782.35,0.43,0,2,0.43,-1
1,2,2.8,-4.43,955.01,367.15,0.93,0,1,0.93,-1
1,1,16.56,-2.93,1065.46,770.91,0.2,1,2,0.86,1
3,0,1.11,1.38,211.6,657.16,0.03,0,3,0.03,1
3,0,8.89,-4.99,202.94,53.49,0.8,1,2,0.9,-1
3,0,11.58,1.38,934.12,1135.16,0.66,0,3,0.66,-1
3,1,4.63,1.78,417.86,45.19,0.35,0,3,0.35,-1
1,0,2.77,1.24,135.82,969.25,0.04,0,1,0.04,1
3,2,1.95,-2.64,1154.94,1139.94,0.21,1,1,0.16,1
3,2,3.28,0.91,648.14,539.83,0.42,1,0,0.51,-1
0,1,3.68,-0.87,545.74,310.5,0.18,1,1,0.94,-1
2,0,1.85,-0.99,49.61,557.2,0.07,0,2,0.07,1
1,0,13.16,-4.13,43.68,320.26,0.39,0,1,0.39,-1
2,1,14.94,2.04,674.8,163.0,0.04,0,2,0.04,1
2,3,1.29,2.56,445.34,228.61,0.54,1,0,0.32,-1
0,3,5.47,-2.92,882.97,1187.39,0.19,0,0,0.19,1
2,0,15.62,1.27,1068.71,661.86,0.05,1,1,0.66,1
3,1,16.37,-3.11,126.22,394.56,0.54,0,3,0.54,-1
2,2,9.45,-0.07,1032.02,681.15,0.06,1,1,0.7,1
2,1,0.34,-0.67,443.99,652.35,0.83,0,2,0.83,-1
3,2,9.77,-1.16,142.01,1185.42,0.28,1,1,0.11,1
0,0,11.73,0.28,450.92,1104.28,0.66,1,0,0.82,-1
3,1,8.94,0.65,48.88,386.86,0.91,1,1,0.07,-1
1,2,12.25,-0.25,411.06,1090.84,1.0,1,0,0.71,-1
2,2,0.08,-1.52,275.61,558.88,0.86,0,2,0.86,-1
0,2,6.86,2.24,489.4,1128.11,0.32,0,0,0.32,1
3,0,13.4,-4.02,1120.64,1067.39,0.77,0,3,0.77,1
0,0,10.53,2.53,21.27,659.84,0.43,0,0,0.43,-1
2,2,10.46,0.88,940.3,742.52,0.25,1,1,0.13,1
1,1,2.04,0.23,905.47,185.22,0.52,0,1,0.52,-1
0,1,7.33,-4.05,843.1,934.33,0.95,0,0,0.95,-1
1,1,15.72,1.39,1171.6,1124.8,0.75,0,1,0.75,1
2,1,8.71,2.57,310.27,520.86,0.72,0,2,0.72,-1
3,0,9.78,0.52,359.47,1175.68,0.93,0,3,0.93,-1
0,3,3.15,2.99,910.76,978.3,0.3,0,0,0.3,1
3,0,12.55,0.53,83.0,539.65,0.91,1,0,0.05,-1
1,0,11.41,-1.57,983.72,1037.86,0.29,0,1,0.29,1
3,2,11.55,-0.71,391.31,147.49,0.83,1,2,0.11,-1
0,2,15.82,-3.86,892.87,592.44,0.44,1,0,0.12,-1
2,0,12.66,1.14,97.53,1007.51,0.01,1,0,0.82,-1
0,3,9.32,0.42,323.61,493.81,0.95,0,0,0.95,-1
2,1,4.46,0.78,519.58,1053.71,0.18,1,0,0.84,-1
0,1,5.9,-1.15,1063.96,428.18,0.57,1,0,0.0,1
1,1,8.97,-1.85,744.36,766.29,0.38,1,2,0.99,-1
1,1,7.9,0.89,404.12,391.71,0.4,1,2,0.36,-1
2,2,12.01,2.85,1023.43,662.05,0.97,1,0,0.12,1
0,1,10.17,2.73,568.55,1106.74,0.83,1,2,0.68,-1
1,1,7.33,-0.47,1190.04,446.56,0.36,1,0,0.4,1
1,2,7.05,-0.41,335.3,579.2,0.05,1,0,0.88,-1
2,1,6.97,1.4,525.68,1185.76,0.46,1,2,0.78,-1
2,0,7.84,-0.06,754.08,104.75,0.54,0,2,0.54,-1
1,3,12.78,1.68,290.04,125.66,0.88,0,1,0.88,-1
1,0,5.39,-1.58,1070.77,507.43,0.25,0,1,0.25,1
1,1,6.31,2.24,75.9,593.21,0.14,1,0,0.49,1
1,0,3.21,-1.69,102.98,931.8,0.77,1,1,0.37,-1
0,1,8.24,0.64,331.78,533.19,0.28,1,2,0.05,1
1,3,2.12,-1.31,218.46,68.58,0.19,0,1,0.19,1
2,1,6.15,-1.81,760.04,1164.73,0.2,1,2,0.87,-1
1,2,15.16,0.32,583.9,203.49,0.87,1,0,0.32,-1
3,3,13.06,-2.84,1143.54,783.53,0.6,1,0,0.26,1
2,0,14.03,-3.43,582.43,413.46,0.66,1,1,0.47,-1
0,3,10.96,-2.7,587.84,29.98,0.07,0,0,0.07,1
2,1,9.62,-0.98,460.74,542.83,0.5,0,2,0.5,-1
1,1,0.92,-2.89,586.51,647.94,0.02,1,2,0.87,-1
2,0,3.84,-3.17,753.48,423.67,0.66,1,2,0.57,-1
2,0,14.84,-4.56,435.39,268.71,0.57,1,0,0.87,-1
2,2,12.4,-3.56,908.15,39.49,0.69,1,2,0.02,-1
3,0,7.3,-3.37,403.33,529.73,0.81,1,1,0.61,-1
2,2,3.54,2.68,577.63,978.04,0.68,0,2,0.68,-1
2,3,11.02,-2.09,477.92,753.22,0.87,0,2,0.87,-1
1,0,2.31,-3.21,1110.63,386.0,0.7,1,0,0.09,1
2,1,11.92,0.91,1060.01,909.58,0.92,0,2,0.92,-1
3,1,11.24,-2.54,323.81,34.67,0.94,0,3,0.94,-1
1,3,10.84,2.91,1063.74,254.08,0.66,1,2,0.89,1
1,1,2.31,-1.55,1055.3,873.1,0.38,1,2,0.22,1
0,2,8.56,1.37,1008.18,352.17,0.19,0,0,0.19,1
0,3,15.64,2.71,708.97,59.0,0.06,0,0,0.06,1
2,2,7.82,0.54,1143.62,95.35,0.34,0,2,0.34,1
1,2,8.06,-3.52,505.7,1128.44,0.61,0,1,0.61,-1
2,2,7.91,2.78,702.69,122.07,0.21,1,1,0.78,1
0,3,1.68,0.13,692.03,22.04,0.77,1,2,0.78,-1
3,2,17.65,1.17,307.34,418.84,0.53,0,3,0.53,-1
2,3,17.15,-3.03,950.69,806.67,0.64,1,1,0.02,1
2,2,3.38,-4.07,742.04,762.98,0.58,1,1,0.52,-1
3,1,0.6,1.71,200.26,1176.3,0.94,0,3,0.94,-1
0,2,11.95,1.82,111.42,1026.26,0.71,1,0,0.25,-1
3,0,10.27,-3.59,1053.65,1027.51,0.89,0,3,0.89,1
1,1,10.15,-1.81,308.39,470.2,0.17,1,1,0.87,-1
1,0,8.47,0.22,940.35,507.32,0.28,1,2,0.93,-1
1,1,5.38,2.38,566.65,503.61,0.24,0,1,0.24,1
1,2,9.15,-0.22,1068.4,982.11,0.46,0,1,0.46,-1
3,0,4.8,-3.33,506.87,488.75,0.41,0,3,0.41,-1
0,0,5.13,-1.8,332.19,380.44,0.27,1,2,0.96,-1
0,0,15.15,-0.85,289.88,1160.68,0.28,1,1,0.61,-1
3,1,7.08,1.13,822.18,324.05,0.13,0,3,0.13,1
0,3,8.72,-2.12,873.23,1080.05,0.88,1,2,0.17,-1
3,2,3.32,-3.38,74.49,938.47,0.53,1,1,0.69,-1
0,0,6.88,-1.74,986.27,363.82,0.96,1,1,0.14,-1
3,1,7.33,1.34,694.53,370.03,0.54,1,0,0.97,-1
0,0,10.41,-2.95,273.49,1057.81,0.1,1,1,0.53,-1
3,0,3.96,-1.34,313.45,986.29,0.25,1,1,0.93,-1
1,0,15.03,1.76,704.98,862.59,0.14,0,1,0.14,1
0,2,0.01,-4.04,1042.72,365.73,0.51,1,0,0.71,-1
0,0,8.44,-4.29,233.56,597.31,0.98,0,0,0.98,-1
3,0,0.33,-2.52,462.17,29.52,0.0,0,3,0.0,1
0,0,12.36,2.23,851.69,364.38,0.37,1,1,0.04,1
0,0,16.92,-0.37,455.88,772.13,0.19,1,1,0.33,1
1,3,0.9,-4.34,610.14,1170.65,0.01,0,1,0.01,1
3,1,9.97,-0.59,256.77,831.33,0.62,0,3,0.62,-1
2,3,16.79,2.81,785.25,48.5,0.3,1,1,0.5,1
0,0,17.39,-4.9,173.53,1109.98,0.8,0,0,0.8,1
0,3,1.32,-1.94,803.85,595.07,0.99,1,0,0.7,-1
2,3,11.73,-1.22,532.1,294.27,0.66,0,2,0.66,-1
0,3,0.04,-2.07,501.22,364.39,0.44,0,0,0.44,-1
1,3,3.96,1.22,284.98,207.74,0.8,1,1,1.0,-1
3,2,9.48,-1.99,782.66,464.05,0.89,1,1,0.14,-1
3,1,16.47,2.92,735.18,505.67,0.54,1,1,0.3,1
1,1,0.23,2.27,1199.18,837.58,0.7,1,1,0.99,1
1,3,10.61,-3.97,380.86,630.91,0.66,1,0,0.89,-1
3,3,17.86,-1.25,709.91,701.04,0.65,0,3,0.65,-1
1,2,11.71,-2.14,903.62,90.61,0.19,0,1,0.19,1
1,3,17.5,-4.21,786.88,389.23,0.16,0,1,0.16,1
2,1,9.65,1.76,328.43,1115.79,0.11,1,1,0.01,1
2,0,1.76,-1.78,273.91,1147.07,0.21,1,2,0.98,-1
1,1,12.74,0.72,180.04,274.78,0.39,0,1,0.39,-1
2,1,16.65,0.32,829.88,232.36,0.96,1,1,0.53,-1
1,1,15.38,2.5,656.53,1087.49,0.91,1,1,0.83,-1
0,3,9.77,-1.11,331.34,254.78,0.15,0,0,0.15,1
2,1,4.05,-4.52,780.22,576.33,0.93,0,2,0.93,-1
0,1,11.3,-0.68,893.18,1004.56,0.27,1,0,0.49,-1
0,2,8.06,-1.75,180.64,505.13,0.08,0,0,0.08,1
0,2,3.2,-2.38,232.08,817.54,0.98,0,0,0.98,-1
2,1,12.66,-2.06,1169.11,1060.67,0.11,1,0,0.81,1
3,0,13.62,-0.31,675.64,958.57,0.44,1,2,0.01,-1
2,0,12.42,2.14,955.38,1108.37,0.95,1,0,0.05,1
2,1,5.47,-0.89,455.12,1084.56,0.53,0,2,0.53,-1
2,1,15.32,-1.68,565.34,785.67,0.61,1,1,0.63,-1
1,0,3.11,-3.04,1074.15,225.16,0.47,0,1,0.47,-1
3,0,17.75,-0.32,725.13,649.99,0.09,1,1,0.43,1
3,3,16.22,-2.07,598.82,565.31,0.55,0,3,0.55,-1
2,3,16.67,-2.0,87.55,830.27,0.58,1,1,0.55,-1
1,2,1.09,-0.22,298.61,815.06,0.08,1,0,0.19,1
2,2,5.95,-0.41,259.51,1185.13,0.87,0,2,0.87,-1
3,3,9.07,1.8,705.45,925.17,0.74,0,3,0.74,-1
2,1,0.72,-1.21,229.43,987.23,0.26,1,0,0.27,1
2,3,4.7,0.82,597.5,233.12,0.22,1,2,0.17,1
3,1,17.52,-1.36,53.01,868.49,0.62,0,3,0.62,-1
2,2,3.66,-4.87,662.45,376.36,0.21,1,2,1.0,-1
1,3,1.96,0.47,486.63,1062.22,0.64,1,1,0.31,-1
2,0,15.16,-1.99,308.65,253.0,0.01,1,2,0.66,-1
2,0,8.32,-4.68,211.46,1061.65,0.49,0,2,0.49,-1
0,0,9.55,0.86,842.85,475.7,0.27,1,1,0.71,-1
1,2,4.84,-4.14,924.68,1189.2,0.43,0,1,0.43,-1
2,0,5.19,-3.41,194.15,1123.86,0.7,0,2,0.7,-1
1,3,8.52,1.67,90.61,696.65,0.36,1,0,0.25,1
0,0,4.5,1.45,219.94,1015.81,0.7,0,0,0.7,-1
0,3,15.3,-4.15,1065.81,1086.29,0.38,1,0,0.97,1
0,3,15.11,-3.05,1175.74,932.44,0.75,1,0,0.75,-1
0,1,14.08,-1.12,928.45,1181.71,0.89,1,1,0.14,-1
2,1,17.82,-3.53,1101.09,441.88,0.19,0,2,0.19,1
3,1,4.16,-1.78,357.32,1077.95,0.48,1,2,0.81,-1
2,1,3.64,2.06,1128.56,995.4,0.79,0,2,0.79,1
3,1,14.86,-4.94,661.69,725.84,0.4,1,2,0.21,-1
1,0,9.7,2.18,231.72,433.76,0.62,0,1,0.62,-1
1,2,15.49,1.78,743.79,126.12,0.14,1,1,0.31,-1
0,2,6.52,2.04,587.57,709.21,0.04,1,0,0.05,1
2,1,14.29,-0.98,230.24,1075.92,0.15,0,2,0.15,1
0,3,0.79,0.93,1142.43,1086.56,0.95,0,0,0.95,1
0,0,15.68,-4.16,925.65,449.61,0.47,0,0,0.47,-1
2,0,17.46,1.36,537.57,632.95,0.78,1,1,0.2,1
3,2,1.45,-0.76,850.36,739.75,0.55,0,3,0.55,-1
2,0,13.89,-1.34,769.8,54.69,0.42,1,0,0.64,-1
3,0,1.01,1.54,368.19,845.05,0.25,1,2,0.24,1
3,2,1.3,-3.55,418.99,667.85,0.65,0,3,0.65,-1
3,3,4.48,-2.2,30.42,646.89,0.29,1,0,0.21,1
3,2,17.93,-3.99,313.9,331.39,0.53,0,3,0.53,-1
2,1,14.69,2.62,87.1,1110.16,0.56,0,2,0.56,1
0,2,12.7,-3.66,336.99,1143.12,0.16,1,0,0.51,-1
0,0,0.96,-1.08,1167.45,714.42,0.33,0,0,0.33,1
3,0,6.3,-0.93,272.9,1034.13,0.25,0,3,0.25,1
0,1,3.64,-2.0,364.76,281.96,0.82,0,0,0.82,-1
1,0,17.95,-1.05,681.18,221.27,0.26,1,1,0.95,1
0,1,13.18,-2.86,713.69,854.24,0.23,0,0,0.23,1
0,0,15.74,1.57,1117.65,682.37,0.19,0,0,0.19,1
0,1,6.11,-3.3,690.51,343.69,0.55,1,0,0.97,-1
0,2,12.81,2.16,321.96,1031.01,0.83,0,0,0.83,1
2,0,15.32,-0.48,449.91,1191.15,0.76,0,2,0.76,-1
0,1,8.67,-4.03,634.15,265.3,0.23,0,0,0.23,1
2,1,11.58,-1.8,798.73,236.59,0.94,0,2,0.94,-1
2,1,10.93,1.95,612.33,817.81,0.41,1,2,0.94,-1
1,1,15.41,-3.19,738.72,653.46,0.23,1,2,0.41,-1
1,3,5.36,-4.16,548.0,904.71,0.06,0,1,0.06,1
2,2,10.33,-1.1,1170.77,614.95,0.12,1,2,0.93,1
2,1,16.63,0.09,282.29,800.0,0.71,1,0,0.74,-1
0,3,14.74,-4.84,1161.28,520.49,0.51,0,0,0.51,-1
1,2,0.18,1.66,1072.94,124.15,0.67,0,1,0.67,-1
1,2,9.96,1.68,938.94,572.71,0.59,0,1,0.59,-1
0,0,7.9,2.26,733.3,977.11,0.66,1,1,0.81,-1
1,3,11.2,0.2,1048.53,1108.74,0.32,0,1,0.32,1
2,1,14.36,1.45,229.75,919.51,0.09,0,2,0.09,1
2,0,2.65,2.28,483.7,823.93,0.07,0,2,0.07,1
0,1,6.89,2.82,491.96,819.5,0.25,0,0,0.25,1
3,2,15.43,-4.73,1025.31,642.01,0.65,0,3,0.65,-1
2,3,13.71,2.41,36.25,145.99,0.84,1,2,0.84,-1
3,2,16.3,-3.49,922.73,480.5,0.87,0,3,0.87,-1
1,1,3.6,-3.35,1011.34,124.75,0.93,1,1,0.05,1
2,0,8.56,-1.72,334.35,259.75,0.34,1,0,0.15,1
2,2,1.56,-3.14,286.57,911.7,0.99,1,0,0.27,-1
2,0,3.28,2.16,319.68,233.29,0.23,0,2,0.23,1
3,1,9.38,-1.24,907.36,467.9,0.85,0,3,0.85,-1
2,0,13.81,-1.29,1043.44,777.57,0.33,1,1,0.31,1
2,1,2.25,-2.47,410.73,939.86,0.97,0,2,0.97,-1
2,0,5.43,-3.99,319.87,96.66,0.27,0,2,0.27,1
0,1,5.48,2.1,322.07,545.48,0.29,0,0,0.29,1
1,3,6.66,1.0,340.33,501.63,0.21,0,1,0.21,1
1,0,15.35,1.08,818.32,889.62,0.05,1,0,0.99,-1
0,3,15.01,-2.58,1098.64,982.49,0.98,1,0,1.0,-1
3,0,12.0,2.33,157.96,802.55,0.77,0,3,0.77,-1
1,1,5.23,-4.16,1144.57,1159.39,0.35,0,1,0.35,1
3,0,15.3,-4.17,880.67,495.54,0.38,0,3,0.38,-1
1,0,10.34,-2.8,302.3,930.98,0.77,1,1,0.72,-1
2,1,4.16,2.15,1066.05,284.26,0.76,1,0,0.18,1
2,3,3.57,-4.32,1102.72,129.77,0.03,1,2,0.69,1
0,3,9.37,2.53,579.26,351.26,0.3,1,1,0.45,1
0,0,3.27,-3.39,25.72,108.02,0.11,1,0,0.32,-1
2,3,2.96,-3.12,592.19,28.68,0.49,0,2,0.49,-1
1,2,12.33,2.97,1141.62,22.1,0.76,0,1,0.76,1
2,1,10.82,-2.41,437.5,121.09,0.87,1,2,0.68,-1
0,1,9.94,2.74,748.68,964.3,0.09,0,0,0.09,1
3,3,12.95,-4.41,45.28,850.34,0.97,0,3,0.97,-1
3,0,5.87,-3.92,899.36,698.09,0.61,0,3,0.61,-1
3,2,15.74,-1.52,261.29,1099.31,0.9,0,3,0.9,-1
2,1,5.36,-1.53,1153.39,397.4,0.79,0,2,0.79,-1
1,2,11.71,-1.3,539.64,891.59,0.07,1,0,0.53,-1
0,3,12.34,-0.33,340.62,106.92,0.91,1,1,0.1,-1
2,2,3.4,0.53,1059.96,496.45,0.48,0,2,0.48,-1
1,0,6.55,-4.82,584.93,20.74,0.19,0,1,0.19,1
3,2,17.73,-0.41,1179.32,239.43,0.53,0,3,0.53,1
3,3,17.06,1.17,707.35,912.16,0.43,0,3,0.43,-1
1,3,1.46,-1.73,511.21,343.62,0.8,0,1,0.8,-1
2,3,9.52,-3.93,947.8,1017.32,0.31,0,2,0.31,1
1,3,6.05,-3.06,983.34,811.12,0.27,0,1,0.27,1
1,3,4.87,-0.71,1092.46,1091.7,0.52,0,1,0.52,1
