S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
0,2,15.15,2.08,998.02,254.08,0.35,0,0,0.35,1
0,1,9.67,-0.46,999.2,468.2,0.58,1,2,0.61,-1
2,1,17.92,2.59,611.67,523.65,0.29,0,2,0.29,1
3,1,5.26,0.57,436.43,52.23,0.98,1,2,0.05,1
3,2,1.48,-2.58,858.27,360.87,0.02,1,1,0.47,1
2,3,12.81,-0.76,274.16,736.07,0.2,0,2,0.2,1
0,3,6.13,-0.26,25.83,670.49,0.06,1,1,0.46,1
3,1,13.71,-1.46,1115.6,1135.62,0.45,1,2,0.91,1
2,0,0.5,-4.45,929.93,1023.63,0.82,0,2,0.82,1
3,0,10.78,1.84,908.2,86.63,0.44,1,0,0.61,-1
0,0,5.93,2.88,559.96,218.21,0.26,1,0,0.32,1
0,0,8.37,-2.81,393.11,322.42,0.89,1,0,0.59,-1
2,0,9.79,-3.77,606.25,820.03,0.01,0,2,0.01,1
1,1,17.24,-1.75,952.59,392.6,0.13,0,1,0.13,1
0,3,4.26,-3.87,495.64,423.97,0.41,0,0,0.41,-1
0,2,15.07,-1.28,718.45,913.56,0.69,0,0,0.69,-1
3,2,9.21,-2.54,1116.5,369.31,0.02,0,3,0.02,1
0,2,17.44,-0.17,522.29,758.16,0.08,1,1,0.37,1
0,2,4.79,-3.56,1169.72,408.72,0.09,0,0,0.09,1
1,1,0.92,1.02,1078.96,541.93,0.77,1,1,0.54,1
1,2,6.29,1.46,925.43,297.24,0.07,0,1,0.07,1
0,1,8.76,2.85,1171.16,817.61,0.43,0,0,0.43,1
2,2,9.53,2.83,242.24,54.63,0.55,0,2,0.55,1
2,1,6.5,-1.01,649.71,1074.04,0.24,1,1,0.07,1
3,1,4.9,1.42,729.13,809.33,0.73,0,3,0.73,-1
1,1,12.14,1.53,807.46,722.84,0.87,1,0,0.53,-1
0,2,0.54,-3.35,685.87,512.24,0.62,1,0,0.05,1
0,3,6.11,-1.19,623.93,453.08,0.94,1,1,0.64,-1
0,0,5.35,2.45,462.29,179.4,0.96,1,1,0.02,1
0,1,3.87,-1.95,1043.02,356.84,0.41,0,0,0.41,1
3,2,5.5,0.65,316.06,815.78,0.29,0,3,0.29,1
0,2,15.28,-1.86,246.71,259.34,0.31,1,0,0.37,1
0,2,5.42,-2.2,918.05,948.63,0.43,1,2,1.0,-1
2,1,4.38,-3.42,101.25,209.11,0.04,0,2,0.04,1
2,2,3.05,-4.89,1192.97,764.63,0.94,0,2,0.94,1
3,0,11.86,-4.47,597.63,1045.15,0.51,1,1,0.34,-1
1,1,16.13,-1.25,1186.8,898.13,0.42,1,0,0.74,1
3,3,0.32,-1.78,1122.37,139.34,0.21,0,3,0.21,1
0,3,15.43,2.0,762.02,1008.28,0.54,1,2,0.4,-1
3,1,3.7,-0.04,903.17,1072.59,0.75,0,3,0.75,1
3,2,5.82,-0.54,133.91,483.66,0.52,0,3,0.52,-1
3,0,16.68,-3.38,187.43,241.56,0.57,0,3,0.57,1
1,3,15.97,-1.16,965.09,239.38,0.6,0,1,0.6,-1
3,1,16.92,2.03,137.63,391.16,0.68,0,3,0.68,1
3,2,9.2,-0.7,676.26,147.75,0.62,0,3,0.62,-1
1,1,10.39,-3.85,809.38,940.27,0.4,1,1,0.75,-1
1,3,6.57,-1.98,973.51,437.4,0.83,1,0,0.77,-1
0,2,2.87,-0.85,373.53,259.34,0.62,0,0,0.62,-1
0,2,3.22,-3.01,364.8,825.69,0.0,0,0,0.0,1
2,0,15.42,-2.83,739.42,812.76,0.72,1,0,0.02,1
2,3,5.74,-0.16,573.82,393.73,0.42,0,2,0.42,-1
3,3,7.68,-2.1,812.14,438.11,0.69,1,0,0.55,-1
0,3,10.59,1.51,1012.08,681.67,0.25,1,1,0.81,1
2,0,3.18,1.64,351.34,203.25,0.52,1,1,0.32,-1
1,0,6.05,-2.19,693.93,1028.2,0.47,1,2,0.04,1
2,3,7.04,2.98,259.9,743.65,0.93,0,2,0.93,1
2,1,7.53,1.16,1114.47,1181.17,0.26,0,2,0.26,1
2,3,16.97,-4.12,946.88,346.28,0.57,1,0,0.35,1
1,3,4.08,0.51,186.24,1087.4,0.64,0,1,0.64,1
0,2,8.83,-3.92,323.55,1035.83,0.67,1,0,0.1,1
3,1,3.08,1.17,907.32,479.27,0.91,0,3,0.91,-1
0,0,3.94,2.55,280.05,1017.09,0.7,1,0,0.64,1
0,3,3.49,-2.5,984.0,286.52,0.85,1,0,0.37,-1
2,3,5.8,-0.83,990.77,556.78,0.34,0,2,0.34,1
3,0,2.43,-3.35,317.17,425.86,0.0,0,3,0.0,1
0,0,0.11,-2.37,507.97,729.67,0.85,0,0,0.85,-1
2,1,12.25,-0.63,963.67,915.41,0.44,0,2,0.44,-1
1,3,9.87,-3.67,651.68,169.52,0.31,1,1,0.83,1
1,2,1.11,-0.59,231.72,317.35,0.64,1,2,0.67,-1
3,2,17.75,0.1,1176.68,43.48,0.76,0,3,0.76,1
3,0,15.49,-3.35,276.63,518.9,0.94,0,3,0.94,-1
2,2,2.9,1.22,1157.4,888.88,0.16,0,2,0.16,1
3,1,7.31,1.07,570.38,775.65,0.6,0,3,0.6,-1
0,0,17.44,-1.67,924.09,679.64,0.09,0,0,0.09,1
2,3,2.91,-2.98,422.93,284.51,0.64,0,2,0.64,-1
3,0,10.18,2.7,1091.87,65.7,0.61,1,2,0.06,1
2,2,3.0,-4.24,138.27,413.61,0.05,0,2,0.05,1
3,1,10.23,0.01,809.66,942.73,0.13,0,3,0.13,1
1,1,15.61,0.11,370.0,403.57,0.89,1,1,0.72,-1
3,0,4.1,-1.04,442.83,1043.55,0.36,1,2,0.39,1
1,1,9.9,1.97,593.53,381.48,0.97,0,1,0.97,-1
3,1,7.03,0.95,364.57,746.25,0.01,0,3,0.01,1
2,3,4.29,1.8,543.99,1109.85,0.66,0,2,0.66,1
3,3,11.22,-4.22,1110.52,796.95,0.37,1,2,0.04,1
3,1,0.98,-0.89,640.71,37.72,0.84,1,1,0.97,-1
2,1,16.08,-1.41,657.53,107.13,0.27,1,2,0.81,1
1,2,14.61,0.82,448.07,183.27,0.27,1,2,0.1,1
3,2,1.9,-0.83,560.99,827.24,0.51,1,0,0.48,-1
1,0,4.19,-1.14,105.6,1087.08,0.18,1,1,0.74,1
3,2,3.44,-0.44,151.39,398.67,0.01,1,2,0.36,1
3,2,2.72,-2.48,22.22,386.61,0.86,1,2,0.29,1
1,2,2.05,-0.81,518.81,497.83,0.51,0,1,0.51,-1
1,3,6.97,-1.74,75.61,907.82,0.63,1,1,0.5,-1
3,2,3.35,-0.33,99.18,968.34,0.46,1,1,0.48,-1
0,2,4.11,0.51,981.28,729.62,0.19,0,0,0.19,1
2,0,10.09,1.95,119.48,522.06,0.91,0,2,0.91,-1
1,2,11.1,1.13,1114.04,696.56,0.34,0,1,0.34,1
0,2,15.36,1.92,424.38,757.33,0.2,1,1,0.14,1
0,0,8.82,-2.29,471.54,229.62,0.09,0,0,0.09,1
2,3,8.09,-1.78,641.06,43.67,0.81,0,2,0.81,-1
3,0,4.9,1.61,41.57,210.89,0.16,1,1,0.77,1
0,1,6.3,-1.18,470.26,170.17,0.54,0,0,0.54,-1
3,0,9.87,-1.27,564.96,914.16,0.49,0,3,0.49,-1
3,0,2.57,2.66,578.57,1172.08,0.48,0,3,0.48,1
2,1,9.65,-3.59,152.98,69.91,0.92,1,0,0.72,-1
3,3,1.1,0.0,509.87,834.07,0.7,0,3,0.7,-1
1,3,17.77,-0.07,70.94,949.93,0.79,1,0,0.73,1
3,3,15.98,1.81,1183.53,160.13,0.55,0,3,0.55,1
2,0,4.41,-2.05,969.14,337.16,0.18,1,2,0.71,1
3,0,6.43,-2.43,1048.73,109.14,0.01,1,2,0.89,1
0,0,9.87,-4.78,938.96,864.0,0.08,0,0,0.08,1
1,3,13.46,-3.83,177.71,882.17,0.67,1,2,0.99,-1
0,3,14.74,1.18,93.42,789.51,0.43,1,1,0.62,-1
0,2,17.5,-1.27,955.45,132.84,0.89,0,0,0.89,1
3,3,14.05,-1.17,1159.03,434.72,0.05,0,3,0.05,1
3,3,2.41,2.12,824.14,914.02,0.68,0,3,0.68,1
2,3,12.0,1.52,825.79,949.95,0.76,0,2,0.76,-1
1,2,6.94,1.55,52.1,822.15,0.11,1,1,0.77,1
0,2,11.24,1.66,823.1,212.99,0.45,1,2,0.39,-1
3,2,11.68,1.79,830.51,1010.0,0.97,0,3,0.97,1
3,3,6.35,0.6,526.45,796.25,0.28,1,0,0.08,1
0,3,16.23,-2.7,254.18,660.37,0.19,0,0,0.19,1
1,1,15.76,1.91,1026.17,816.44,0.15,1,2,0.72,1
0,1,4.51,2.71,283.58,679.57,0.38,0,0,0.38,1
2,3,9.46,-4.65,651.01,996.09,0.51,0,2,0.51,-1
2,0,12.38,-4.35,1053.08,1042.96,0.76,1,0,0.76,1
0,1,11.39,-0.54,1113.19,831.44,0.84,0,0,0.84,1
3,3,11.36,1.14,1117.85,34.05,0.56,0,3,0.56,1
1,3,14.25,2.87,563.71,40.65,0.93,1,1,0.29,1
2,0,16.1,1.88,448.95,567.01,0.89,1,0,0.62,1
1,0,13.46,-3.75,1046.38,74.11,0.16,0,1,0.16,1
2,0,8.85,-0.55,1183.8,526.2,0.13,1,2,0.29,1
3,3,8.33,-1.03,607.55,1041.35,0.58,0,3,0.58,1
3,3,3.63,-4.51,294.41,690.37,0.92,0,3,0.92,-1
1,1,7.63,0.0,994.41,414.28,0.13,0,1,0.13,1
1,0,12.02,-0.7,1196.38,164.97,0.19,1,2,0.85,1
2,0,10.98,-4.76,723.96,1097.38,0.87,0,2,0.87,1
1,0,14.16,-2.58,329.97,797.33,0.92,1,1,0.69,-1
0,2,2.32,-2.61,250.74,1056.27,0.62,1,1,0.61,-1
1,0,2.36,2.74,327.41,515.82,0.97,1,2,0.03,1
3,3,5.1,2.08,1033.56,826.15,0.07,0,3,0.07,1
1,2,5.24,-3.14,994.31,446.85,0.96,1,0,0.57,-1
2,1,16.23,-4.27,888.39,417.9,0.17,0,2,0.17,1
0,0,5.84,-3.34,924.58,684.67,0.55,0,0,0.55,-1
2,2,16.27,-2.6,96.72,245.34,0.21,0,2,0.21,1
0,3,13.83,0.79,868.26,1014.76,0.95,0,0,0.95,1
2,2,14.27,0.74,746.22,151.14,0.1,1,2,0.53,1
0,0,17.93,-0.09,954.15,1129.18,0.68,0,0,0.68,1
1,0,5.87,-3.3,113.34,299.15,0.51,0,1,0.51,-1
2,1,13.85,-1.72,337.24,623.07,0.68,1,1,0.49,-1
0,3,3.81,-1.71,744.84,731.55,0.14,1,2,0.8,1
0,1,4.21,-2.69,216.94,227.91,0.42,0,0,0.42,-1
1,2,1.13,-1.78,659.14,1105.04,0.42,0,1,0.42,1
1,3,11.74,1.1,260.45,1174.05,0.24,0,1,0.24,1
3,0,9.49,1.31,287.14,110.33,0.05,1,0,0.04,1
2,3,8.06,-1.61,809.54,161.07,0.03,1,2,0.71,1
1,1,8.59,-4.3,46.31,867.99,0.74,1,2,0.39,-1
0,3,1.74,0.11,395.31,1043.02,0.72,1,1,0.69,-1
3,2,14.13,-0.71,530.81,571.82,0.86,0,3,0.86,-1
2,3,9.45,-2.62,809.15,165.13,0.37,0,2,0.37,1
1,1,9.47,-2.86,642.22,692.01,0.32,1,0,0.96,1
0,3,5.92,2.78,936.99,188.54,0.64,1,1,0.65,1
3,2,7.86,-2.06,32.71,348.85,0.48,1,0,0.3,-1
1,0,15.71,-1.72,114.78,1076.71,0.34,0,1,0.34,1
0,0,14.29,0.22,588.63,1074.79,0.52,0,0,0.52,1
0,3,3.67,-4.52,1155.59,970.08,0.82,0,0,0.82,1
3,0,9.34,-1.58,268.46,21.08,0.02,1,1,0.4,1
0,3,7.58,-0.47,1025.44,495.11,0.69,1,2,0.56,1
0,3,13.17,-0.81,601.83,398.95,0.66,1,2,0.19,1
0,2,15.13,2.31,977.18,231.37,0.03,1,2,0.05,1
2,2,5.2,-1.58,235.18,1185.35,0.48,0,2,0.48,1
3,0,2.56,-4.41,895.9,80.28,0.99,1,0,0.84,-1
1,0,6.94,-1.33,652.78,530.34,0.65,1,2,0.78,-1
0,3,13.01,-0.36,807.48,551.5,0.15,0,0,0.15,1
3,2,17.81,0.96,996.56,984.56,0.61,1,0,0.13,1
3,3,7.79,1.13,499.76,927.17,0.29,0,3,0.29,1
0,3,5.73,2.17,329.54,801.17,0.09,0,0,0.09,1
2,3,5.4,-1.52,1112.54,829.29,0.22,1,2,0.01,1
2,3,7.89,-2.34,575.48,737.76,0.49,0,2,0.49,-1
3,3,1.23,-2.47,249.62,1088.39,0.79,0,3,0.79,1
2,0,2.61,-3.84,622.15,484.86,0.24,0,2,0.24,1
2,1,5.71,0.53,77.97,1146.58,0.28,1,0,0.64,1
2,1,6.81,0.82,1032.51,319.12,0.8,1,2,0.56,1
1,0,9.39,-1.13,1085.71,552.66,0.12,0,1,0.12,1
2,1,6.54,-3.02,564.14,536.55,0.75,0,2,0.75,-1
1,0,16.47,2.91,1115.66,828.95,0.52,0,1,0.52,1
1,2,9.06,-2.3,779.4,992.69,0.29,0,1,0.29,1
2,3,3.84,-4.35,1130.13,881.83,0.38,0,2,0.38,1
0,3,9.48,-4.7,500.95,698.65,0.18,1,1,0.85,1
1,3,4.29,0.14,944.06,199.87,0.69,1,1,0.05,1
0,2,9.2,-4.58,580.18,970.35,0.44,1,1,0.03,1
1,3,8.7,-2.15,519.54,64.86,0.46,1,1,0.18,1
0,0,15.79,2.31,780.16,1048.98,0.87,1,2,0.67,1
3,1,17.15,-2.31,755.99,1039.55,0.01,1,1,0.81,1
3,1,0.23,0.7,1008.93,48.86,0.59,0,3,0.59,1
3,1,12.23,-4.77,928.43,581.12,0.28,1,1,0.06,1
3,3,12.27,-4.32,587.09,731.63,0.7,0,3,0.7,-1
1,2,7.54,1.36,139.1,1015.41,0.73,1,2,0.2,1
3,0,15.97,-3.6,1094.16,883.47,0.85,0,3,0.85,1
1,3,2.0,-3.94,497.23,397.1,0.99,1,2,0.54,-1
0,2,7.59,2.42,235.92,1119.78,0.62,0,0,0.62,1
0,0,3.79,1.77,507.2,62.84,0.06,0,0,0.06,1
2,1,1.99,-1.29,50.78,599.99,0.58,0,2,0.58,-1
0,3,17.4,-1.17,501.98,479.92,0.6,1,0,0.31,1
1,1,11.22,-1.36,987.57,223.98,0.22,0,1,0.22,1
3,1,2.97,0.31,91.71,808.53,0.59,1,2,0.95,-1
2,3,16.69,-3.5,1066.26,730.35,0.08,1,1,0.84,1
2,1,5.24,1.04,1099.06,932.86,0.19,0,2,0.19,1
3,3,13.34,-4.46,836.38,778.86,0.76,0,3,0.76,-1
3,0,5.99,-2.51,881.08,261.5,0.19,0,3,0.19,1
3,3,1.68,-3.53,104.47,473.24,0.67,1,1,0.12,1
3,0,4.88,-0.86,546.82,1084.05,0.43,0,3,0.43,1
2,0,7.94,-3.89,751.52,665.17,0.34,1,0,0.02,1
3,0,6.5,2.88,484.22,178.68,0.31,1,0,1.0,1
1,1,11.64,-3.74,383.64,983.09,0.68,0,1,0.68,-1
0,1,3.27,-3.96,371.64,923.2,0.24,1,0,0.02,1
3,2,9.25,2.25,455.55,467.05,0.22,1,2,0.61,1
3,3,14.9,2.27,1163.43,725.14,0.71,1,0,0.14,1
2,3,10.87,0.05,255.22,168.49,0.92,1,2,0.56,-1
2,2,8.6,-4.14,490.74,94.28,0.63,1,0,0.06,1
2,2,0.2,1.24,122.23,772.29,0.23,1,2,0.7,1
1,2,10.63,-1.55,586.9,1059.16,0.57,1,1,0.0,1
2,3,2.47,2.64,755.89,162.59,0.79,0,2,0.79,1
0,0,12.02,2.66,919.59,309.7,0.02,0,0,0.02,1
3,1,8.93,-3.6,221.77,968.03,0.42,1,2,0.52,-1
3,0,3.09,-0.34,902.12,63.02,0.4,1,2,0.2,1
2,2,2.93,-1.49,874.19,452.98,0.28,0,2,0.28,1
3,3,16.19,2.39,869.88,169.22,0.31,0,3,0.31,1
3,3,17.73,-0.53,358.16,1043.01,0.85,0,3,0.85,1
1,1,14.1,-2.71,726.8,656.04,0.57,0,1,0.57,-1
1,3,6.19,0.55,566.36,939.83,0.57,0,1,0.57,-1
3,0,14.11,0.73,199.06,928.07,0.78,0,3,0.78,-1
0,0,6.32,2.76,114.8,173.34,0.13,0,0,0.13,1
2,2,2.41,-1.26,124.76,522.73,0.77,1,0,0.27,1
0,2,9.86,2.65,75.61,170.52,0.49,0,0,0.49,1
1,0,2.28,-0.62,1004.71,226.88,0.31,1,1,0.69,1
3,2,4.55,-3.53,457.26,629.49,0.08,1,2,0.05,1
3,3,16.81,2.35,232.45,1075.42,0.08,1,1,0.63,1
0,3,6.02,-2.53,958.78,236.62,0.81,1,0,0.02,1
0,3,0.93,-1.21,784.63,450.21,0.25,1,0,0.35,1
2,0,10.01,-3.04,446.01,781.46,0.68,0,2,0.68,-1
2,2,6.1,-0.04,666.18,568.04,0.63,0,2,0.63,-1
0,1,8.56,1.87,899.29,127.69,0.86,1,0,0.75,-1
0,2,3.87,1.7,342.32,746.92,0.35,0,0,0.35,1
1,0,11.45,-0.66,121.52,551.28,0.35,1,0,0.81,1
2,3,11.59,1.26,894.56,311.31,0.62,0,2,0.62,-1
0,0,17.78,-4.19,87.59,135.79,0.74,0,0,0.74,1
1,3,4.67,1.34,631.18,1081.94,0.98,1,0,0.9,-1
3,3,13.08,-0.13,612.56,408.85,0.39,0,3,0.39,1
0,0,2.0,-4.99,433.37,633.97,0.16,1,1,0.3,1
1,0,0.56,-4.36,494.26,1149.78,0.6,0,1,0.6,1
1,2,1.33,-1.38,774.94,83.16,0.44,1,2,0.45,-1
1,2,5.38,-0.29,1011.93,85.07,0.47,0,1,0.47,1
0,2,17.74,-2.15,26.87,540.14,0.57,1,2,0.65,1
2,0,4.45,-2.26,560.16,1192.92,0.41,0,2,0.41,1
2,3,15.87,-2.48,145.19,267.91,0.5,0,2,0.5,-1
0,0,6.71,-1.34,475.14,624.75,0.21,0,0,0.21,1
0,3,17.63,0.74,490.83,409.0,0.12,1,0,0.82,1
2,0,10.73,0.27,1107.03,1010.32,0.4,0,2,0.4,1
3,1,11.93,-0.68,342.92,165.81,0.65,0,3,0.65,-1
0,1,17.76,-2.94,796.11,145.48,0.48,1,2,0.48,1
3,1,13.62,1.28,1073.83,938.93,0.59,0,3,0.59,1
2,1,5.33,1.9,425.69,337.27,0.77,0,2,0.77,-1
3,2,8.69,-4.23,778.0,467.74,0.37,1,0,0.37,1
2,3,4.0,-4.58,558.32,221.8,0.58,0,2,0.58,-1
1,1,13.77,-0.67,542.12,1167.68,0.15,0,1,0.15,1
0,1,13.66,0.33,399.66,828.9,0.57,0,0,0.57,-1
0,2,17.59,-0.12,910.02,797.41,0.01,0,0,0.01,1
1,2,6.38,-0.17,517.13,238.94,0.87,0,1,0.87,-1
3,0,8.64,-1.2,717.6,1191.21,0.24,0,3,0.24,1
3,1,16.53,-0.48,860.41,62.05,0.32,0,3,0.32,1
0,0,0.61,-0.25,272.28,458.1,0.23,1,2,0.68,1
3,3,6.41,0.88,686.12,1114.03,0.77,0,3,0.77,1
1,2,1.94,1.98,1197.07,595.09,0.54,0,1,0.54,1
1,2,17.08,-3.71,339.63,716.15,0.18,1,2,0.55,1
3,2,15.97,-0.45,521.94,173.79,0.52,0,3,0.52,-1
1,0,3.83,-3.74,233.6,914.66,0.37,0,1,0.37,1
1,0,1.46,-2.44,202.39,976.17,0.92,0,1,0.92,-1
3,0,8.5,-4.56,958.48,670.81,0.78,1,0,0.54,-1
1,3,15.15,-3.99,305.38,307.92,0.71,0,1,0.71,-1
0,0,13.76,1.25,378.09,600.47,0.91,1,2,0.5,-1
0,3,14.5,-0.86,1080.07,911.56,0.11,0,0,0.11,1
0,3,11.32,-2.85,97.13,592.0,0.08,0,0,0.08,1
1,1,17.94,-0.68,909.42,459.45,0.63,0,1,0.63,1
3,3,2.21,-2.3,295.97,1075.08,0.41,1,2,0.72,-1
1,2,14.28,-0.33,35.65,336.84,0.55,1,0,0.12,1
3,3,8.98,-0.45,579.75,429.91,0.48,1,2,0.66,-1
3,3,7.85,0.02,786.87,911.48,0.92,0,3,0.92,-1
3,0,5.11,-0.99,1084.51,145.24,0.04,1,2,0.91,1
2,2,8.65,-4.2,906.14,184.25,0.13,0,2,0.13,1
1,2,12.88,-1.28,970.25,825.87,0.22,0,1,0.22,1
3,2,11.46,-0.37,584.63,1066.31,0.8,0,3,0.8,1
0,2,13.15,2.57,192.46,1020.8,0.97,0,0,0.97,1
1,2,3.84,-3.62,1068.37,151.11,0.96,0,1,0.96,1
2,0,15.41,1.49,739.46,1047.39,0.33,0,2,0.33,1
3,0,4.23,-1.58,1013.48,545.07,0.45,0,3,0.45,1
3,2,6.89,-0.65,639.16,83.0,0.14,0,3,0.14,1
2,0,6.34,-1.67,254.9,333.79,0.71,0,2,0.71,-1
3,2,15.21,-0.41,1140.69,969.69,0.23,0,3,0.23,1
3,2,17.67,-1.22,103.81,273.98,0.57,1,0,0.1,1
3,0,9.35,-3.49,241.16,695.12,0.24,0,3,0.24,1
2,1,9.8,-2.08,1133.56,1050.4,0.37,1,2,0.14,1
2,2,12.51,-4.87,1199.86,336.22,0.96,1,2,0.89,1
1,1,8.87,-4.78,819.91,1187.91,0.68,0,1,0.68,1
0,1,10.65,1.41,952.04,713.19,0.14,0,0,0.14,1
2,0,4.33,-2.99,568.58,716.82,0.96,0,2,0.96,-1
3,1,9.24,-0.49,530.93,1016.58,0.15,1,2,0.57,1
0,0,16.45,-1.2,532.71,447.01,0.64,1,1,0.85,1
2,2,16.63,-3.43,230.16,706.65,0.57,1,1,0.69,1
2,1,8.85,-3.78,1092.35,1145.04,0.84,1,2,0.24,1
1,0,17.33,-0.05,508.38,218.26,0.2,1,2,0.61,1
0,0,17.22,0.79,423.63,414.97,0.89,1,2,0.7,1
0,2,16.07,-4.2,207.45,301.24,0.94,1,1,0.9,1
2,2,10.78,1.9,1086.01,913.63,0.91,0,2,0.91,1
0,0,9.82,-3.62,639.88,1124.11,0.61,1,0,0.52,-1
2,1,4.33,0.09,241.95,338.13,0.05,0,2,0.05,1
1,2,17.82,-0.88,1082.92,63.18,0.66,0,1,0.66,1
1,1,9.25,0.74,566.14,272.94,0.06,1,2,0.44,1
1,1,10.04,-3.58,551.78,531.39,0.92,0,1,0.92,-1
1,3,3.51,0.55,116.35,71.95,0.25,0,1,0.25,1
2,2,9.14,-4.02,96.92,666.5,0.21,1,2,0.04,1
0,0,13.14,2.61,703.04,237.78,0.54,1,0,0.43,1
1,3,1.46,-1.71,1052.34,365.52,0.13,1,0,0.37,1
2,1,17.97,-1.78,811.64,874.18,0.12,1,1,0.57,1
3,1,8.5,-4.87,937.4,1103.9,0.97,0,3,0.97,1
1,1,13.3,-3.53,247.35,861.47,0.12,1,0,0.01,1
0,2,11.35,-1.17,352.51,887.44,0.0,0,0,0.0,1
2,2,14.56,-4.37,314.7,472.36,0.97,1,0,0.88,-1
2,1,15.28,2.96,639.67,1146.1,0.55,0,2,0.55,1
3,3,1.27,-0.23,117.33,375.73,0.19,0,3,0.19,1
2,2,16.14,-0.9,1151.32,177.31,0.74,0,2,0.74,1
0,2,4.46,1.42,1070.77,656.62,0.58,0,0,0.58,1
2,1,3.99,-2.74,41.62,446.83,0.04,1,1,0.18,1
0,2,9.15,-4.18,1137.4,1162.39,0.23,1,0,0.54,1
2,2,10.39,-0.46,572.31,948.92,0.01,0,2,0.01,1
1,0,14.16,-3.99,174.31,827.31,0.19,0,1,0.19,1
2,0,7.91,-3.06,941.75,83.62,0.73,1,1,0.11,1
2,3,4.29,0.15,529.75,455.99,0.36,0,2,0.36,1
2,0,5.2,0.14,950.73,1185.27,0.65,1,0,0.94,-1
1,3,2.55,2.05,93.6,771.54,0.37,0,1,0.37,1
2,3,16.19,0.88,119.12,52.41,0.03,1,1,0.16,1
0,3,7.98,1.56,324.97,662.64,0.34,1,1,0.22,1
1,2,9.81,-1.7,471.42,580.81,0.66,1,1,0.05,1
0,3,16.08,-0.99,642.16,580.88,0.78,1,2,0.11,1
2,2,15.44,-1.59,102.78,207.93,0.51,1,0,0.08,1
0,3,6.94,-4.1,613.88,269.57,0.67,0,0,0.67,-1
2,1,15.71,-2.23,342.53,1053.36,0.74,1,1,0.25,1
3,3,8.22,2.15,1073.89,348.68,0.51,0,3,0.51,1
3,2,17.76,2.14,237.81,568.15,0.98,1,2,0.31,1
3,3,5.46,0.05,153.88,893.56,0.56,0,3,0.56,-1
3,2,14.79,2.47,749.05,999.66,0.71,1,2,0.21,1
1,1,13.26,-2.15,508.56,504.38,0.58,1,1,0.03,1
0,1,16.28,-1.59,249.74,203.67,0.29,0,0,0.29,1
0,2,15.39,0.39,837.99,199.38,0.28,1,1,0.27,1
0,3,10.72,-2.08,1010.3,312.43,0.49,0,0,0.49,1
2,1,10.94,-4.47,1053.07,422.17,0.82,1,0,0.34,1
1,0,8.0,1.45,656.53,1142.14,0.19,1,2,0.75,1
0,3,1.4,1.84,1148.86,717.45,0.41,1,2,0.59,1
0,2,1.38,-3.29,586.65,1121.6,0.08,0,0,0.08,1
0,1,8.94,-3.58,882.76,660.16,0.36,0,0,0.36,1
3,2,12.08,-4.92,228.2,474.85,0.71,1,1,0.74,-1
3,1,5.12,-3.51,756.59,1094.02,1.0,0,3,1.0,1
1,0,10.55,-3.41,803.1,733.93,0.1,1,2,0.26,1
2,1,1.2,1.29,962.65,144.21,0.71,0,2,0.71,-1
1,2,12.3,-1.84,1089.97,278.09,0.78,0,1,0.78,1
3,3,2.61,0.42,984.7,681.39,0.08,1,1,0.01,1
3,3,12.63,1.94,663.07,155.19,0.29,1,2,0.44,1
0,3,5.46,-4.3,254.91,207.23,0.68,1,1,0.83,-1
2,1,16.55,1.06,971.82,672.88,0.5,1,0,0.45,1
3,2,6.32,-2.71,599.14,1184.22,0.92,0,3,0.92,1
0,2,3.44,1.48,708.32,760.52,0.41,0,0,0.41,-1
3,2,12.17,-4.29,728.9,1002.71,0.33,0,3,0.33,1
2,1,7.45,1.06,70.85,229.77,0.03,1,2,0.5,1
0,0,5.56,2.97,771.9,204.24,0.23,1,0,0.77,1
1,2,8.07,1.71,567.48,991.77,0.72,0,1,0.72,-1
2,1,7.27,-4.81,878.51,975.57,0.9,1,0,0.76,-1
2,3,4.1,-2.09,798.52,183.34,0.69,0,2,0.69,-1
1,3,1.4,-2.48,856.48,520.8,0.61,1,0,0.27,1
2,0,0.86,2.94,392.31,980.39,0.64,0,2,0.64,1
3,0,4.9,2.3,686.24,849.05,0.16,0,3,0.16,1
0,3,5.99,0.77,708.94,162.68,0.23,0,0,0.23,1
3,2,3.53,1.75,477.87,1087.24,0.92,0,3,0.92,1
0,2,9.21,-0.13,299.6,229.41,0.87,1,0,0.78,-1
0,2,12.6,-0.93,369.9,206.9,0.01,0,0,0.01,1
3,3,4.24,2.13,179.52,1004.51,0.75,0,3,0.75,1
3,3,10.42,-0.29,989.15,1185.61,0.03,0,3,0.03,1
0,0,5.42,-4.6,774.21,71.78,0.96,1,2,0.52,-1
1,0,16.54,-3.73,577.19,405.92,0.13,1,2,0.65,1
2,2,15.06,0.73,402.82,900.37,0.82,0,2,0.82,-1
2,1,11.0,-4.51,479.34,1125.77,0.56,0,2,0.56,1
1,0,4.19,-4.49,999.78,653.9,0.04,1,1,0.71,1
2,2,10.83,-1.37,451.96,192.06,0.79,1,2,0.92,-1
3,0,15.23,-0.03,581.66,941.9,0.62,1,1,0.71,-1
2,3,4.48,-2.49,1058.58,321.55,0.66,1,1,0.14,1
3,1,3.97,1.1,714.12,773.5,0.04,0,3,0.04,1
